df_hash,22ZHK4.PQKCV4
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.1AT4
person_label,v132
date_time_start,2026-04-07_18-21-14.430000_+03
date_time_start_unix,1775568074.43
date_time_end,2026-04-07_18-29-30.496000_+03
length_difference_noticed,no

time,acc_mag
385.241,1.009
385.271,1.008
385.301,1.005
385.331,1.021
385.361,1.031
385.391,1.030
385.421,1.015
385.451,1.017
385.481,1.021
385.511,1.018
385.541,1.020
385.571,1.026
385.601,1.018
385.631,1.007
385.661,1.008
385.691,1.030
385.721,1.026
385.751,1.022
385.781,1.019
385.811,1.021
385.841,1.019
385.871,1.027
385.901,1.019
385.931,1.018
385.961,1.016
385.991,1.022
386.021,1.019
386.051,1.006
386.081,1.024
386.111,1.003
386.141,1.021
386.171,1.009
386.201,1.021
386.231,1.022
386.261,1.031
386.291,1.042
386.321,1.019
386.351,1.016
386.381,1.029
386.411,1.019
386.441,1.008
386.471,1.027
386.501,1.025
386.531,1.031
386.561,1.022
386.591,1.017
386.621,1.016
386.651,1.011
386.681,1.029
386.711,1.021
386.741,0.997
386.771,1.031
386.801,1.014
386.831,1.024
386.861,1.017
386.891,1.021
386.921,1.016
386.951,1.016
386.981,1.023
387.011,1.030
387.041,1.040
387.071,1.059
387.101,1.013
387.131,1.008
387.161,1.027
387.191,1.009
387.221,1.036
387.251,1.015
387.281,1.019
387.311,1.015
387.341,1.014
387.371,1.003
387.401,0.993
387.431,1.001
387.461,1.005
387.491,0.955
387.521,0.943
387.551,0.950
387.581,0.955
387.611,0.929
387.641,0.974
387.671,1.009
387.701,0.973
387.731,0.962
387.761,1.007
387.791,0.995
387.821,0.972
387.851,0.991
387.881,1.010
387.911,1.048
387.941,1.028
387.971,1.012
388.001,1.031
388.031,1.054
388.061,1.054
388.091,1.052
388.121,1.057
388.151,1.055
388.181,1.062
388.211,1.056
388.241,1.053
388.271,1.071
388.301,1.088
388.331,1.049
388.361,1.050
388.391,1.048
388.421,1.031
388.451,1.031
388.481,1.010
388.511,0.987
388.541,0.999
388.571,0.986
388.601,0.987
388.631,0.985
388.661,0.981
388.691,0.998
388.721,1.005
388.751,0.981
388.781,0.987
388.811,1.021
388.841,0.994
388.871,0.982
388.901,0.994
388.931,0.997
388.961,1.010
388.991,1.015
389.021,1.021
389.051,1.022
389.081,1.003
389.111,1.011
389.141,1.027
389.171,1.016
389.201,0.992
389.231,0.994
389.261,1.013
389.291,1.019
389.321,1.034
389.351,1.016
389.381,1.019
389.411,1.013
389.441,1.026
389.471,1.025
389.501,1.024
389.531,1.017
389.561,1.008
389.591,1.022
389.621,1.021
389.651,1.017
389.681,1.024
389.711,1.030
389.741,1.028
389.771,1.025
389.801,1.013
389.831,1.021
389.861,1.021
389.891,1.032
389.921,1.040
389.951,1.035
389.981,1.032
390.011,1.031
390.041,1.018
390.071,1.007
390.101,1.024
390.131,1.030
390.161,1.034
390.191,1.021
390.221,1.015
390.251,1.017
390.281,1.032
390.311,1.029
390.341,1.013
390.371,1.019
390.401,1.033
390.431,1.032
390.461,1.025
390.491,1.030
390.521,1.015
390.551,0.994
390.581,1.012
390.611,1.029
390.641,1.032
390.671,1.026
390.701,1.022
390.731,1.021
390.761,1.026
390.791,1.023
390.821,1.014
390.851,1.021
390.881,1.034
390.911,1.027
390.941,1.031
390.971,1.038
391.001,1.021
391.031,1.015
391.061,1.018
391.091,1.039
391.121,1.024
391.151,1.027
391.181,1.009
391.211,1.015
391.241,1.026
391.271,1.037
391.301,1.019
391.331,1.023
391.361,1.025
391.391,1.024
391.421,1.004
391.451,1.016
391.481,1.032
391.511,1.034
391.541,1.030
391.571,1.021
391.601,1.021
391.631,1.015
391.661,1.015
391.691,1.014
391.721,1.012
391.751,1.027
391.781,1.014
391.811,1.029
391.841,1.035
391.871,1.034
391.901,1.036
391.931,1.041
391.961,1.054
391.991,0.994
392.021,1.034
392.051,0.992
392.081,0.981
392.111,1.015
392.141,1.004
392.171,1.021
392.201,1.010
392.231,1.002
392.261,1.033
392.291,1.003
392.321,1.016
392.351,1.039
392.381,1.020
392.411,1.041
392.441,1.043
392.471,1.059
392.501,0.986
392.531,0.997
392.561,1.024
392.591,1.028
392.621,0.995
392.651,0.972
392.681,0.979
392.711,1.009
392.741,1.023
392.771,1.021
392.801,1.000
392.831,1.011
392.861,1.003
392.891,1.004
392.921,1.025
392.951,1.044
392.981,1.068
393.011,1.062
393.041,1.020
393.071,0.985
393.101,1.019
393.131,1.060
393.161,1.056
393.191,1.055
393.221,0.998
393.251,0.949
393.281,0.954
393.311,1.010
393.341,1.063
393.371,1.074
393.401,1.063
393.431,1.067
393.461,1.081
393.491,1.075
393.521,1.093
393.551,1.047
393.581,1.039
393.611,1.058
393.641,1.038
393.671,1.067
393.701,1.062
393.731,1.012
393.761,0.987
393.791,0.962
393.821,0.982
393.851,0.982
393.881,0.964
393.911,0.958
393.941,1.014
393.971,0.972
394.001,0.966
394.031,0.967
394.061,0.965
394.091,0.973
394.121,0.967
394.151,0.995
394.181,0.995
394.211,0.996
394.241,0.992
394.271,1.029
394.301,1.045
394.331,1.090
394.361,1.291
394.391,1.335
394.421,1.182
394.451,1.024
394.481,0.900
394.511,0.954
394.541,0.927
394.571,0.859
394.601,0.875
394.631,1.004
394.661,0.957
394.691,1.003
394.721,1.004
394.751,1.033
394.781,1.104
394.811,1.011
394.841,0.812
394.871,0.914
394.901,0.805
394.931,0.980
394.961,1.190
394.991,1.016
395.021,1.048
395.051,1.065
395.081,1.021
395.111,0.977
395.141,1.007
395.171,1.039
395.201,1.005
395.231,0.988
395.261,1.021
395.291,1.009
395.321,1.003
395.351,0.973
395.381,0.959
395.411,0.960
395.441,1.005
395.471,0.994
395.501,1.002
395.531,1.022
395.561,1.031
395.591,1.044
395.621,1.062
395.651,1.110
395.681,1.073
395.711,1.090
395.741,1.121
395.771,1.053
395.801,1.006
395.831,0.935
395.861,0.917
395.891,0.938
395.921,0.991
395.951,1.017
395.981,0.949
396.011,0.955
396.041,1.017
396.071,0.920
396.101,0.925
396.131,1.024
396.161,0.997
396.191,1.071
396.221,1.114
396.251,1.049
396.281,1.049
396.311,1.028
396.341,1.036
396.371,1.006
396.401,1.015
396.431,1.023
396.461,0.979
396.491,0.998
396.521,1.016
396.551,1.036
396.581,1.011
396.611,1.029
396.641,1.039
396.671,1.017
396.701,1.007
396.731,1.008
396.761,1.004
396.791,1.000
396.821,1.010
396.851,1.044
396.881,1.039
396.911,1.022
396.941,1.021
396.971,1.024
397.001,1.007
397.031,1.022
397.061,1.018
397.091,1.024
397.121,1.021
397.151,1.026
397.181,1.037
397.211,1.010
397.241,1.010
397.271,1.025
397.301,1.026
397.331,1.008
397.361,1.002
397.391,1.001
397.421,1.001
397.451,1.020
397.481,0.987
397.511,1.062
397.541,1.063
397.571,1.089
397.601,1.049
397.631,1.000
397.661,1.030
397.691,0.997
397.721,0.985
397.751,1.016
397.781,0.852
397.811,0.934
397.841,1.074
397.871,1.113
397.901,1.120
397.931,1.110
397.961,1.102
397.991,1.062
398.021,1.002
398.051,0.955
398.081,0.952
398.111,0.929
398.141,0.913
398.171,0.934
398.201,1.001
398.231,1.052
398.261,1.083
398.291,1.069
398.321,1.084
398.351,1.046
398.381,1.024
398.411,1.003
398.441,0.988
398.471,0.881
398.501,0.890
398.531,0.970
398.561,0.955
398.591,1.035
398.621,1.068
398.651,1.104
398.681,1.104
398.711,1.064
398.741,1.030
398.771,0.999
398.801,0.972
398.831,0.935
398.861,0.921
398.891,0.995
398.921,1.011
398.951,1.022
398.981,1.020
399.011,1.038
399.041,1.043
399.071,1.012
399.101,1.018
399.131,0.990
399.161,0.964
399.191,0.982
399.221,1.014
399.251,0.999
399.281,0.999
399.311,1.001
399.341,1.011
399.371,1.005
399.401,1.022
399.431,1.010
399.461,0.993
399.491,1.018
399.521,1.007
399.551,0.998
399.581,0.986
399.611,0.974
399.641,0.998
399.671,1.008
399.701,1.003
399.731,1.005
399.761,1.022
399.791,1.015
399.821,1.003
399.851,1.000
399.881,1.021
399.911,1.008
399.941,1.006
399.971,0.992
400.001,0.996
400.031,1.003
400.061,0.999
400.091,0.988
400.121,0.985
400.151,1.013
400.181,1.019
400.211,0.996
400.241,0.993
400.271,0.988
400.301,1.000
400.331,1.011
400.361,0.996
400.391,0.986
400.421,0.997
400.451,1.002
400.481,1.006
400.511,1.010
400.541,0.979
400.571,0.996
400.601,1.005
400.631,1.016
400.661,1.022
400.691,1.008
400.721,1.015
400.751,1.021
400.781,1.027
400.811,1.029
400.841,1.016
400.871,1.019
400.901,1.003
400.931,1.002
400.961,1.005
400.991,1.000
401.021,0.993
401.051,0.993
401.081,0.994
401.111,0.996
401.141,1.034
401.171,1.012
401.201,0.999
401.231,1.009
401.261,0.984
401.291,0.990
401.321,1.042
401.351,1.012
401.381,1.004
401.411,1.004
401.441,0.977
401.471,0.924
401.501,1.030
401.531,1.040
401.561,0.984
401.591,0.948
401.621,0.958
401.651,0.917
401.681,0.906
401.711,0.915
401.741,0.960
401.771,0.984
401.801,0.960
401.831,0.979
401.861,0.894
401.891,0.921
401.921,0.934
401.951,0.962
401.981,0.961
402.011,0.925
402.041,1.002
402.071,0.994
402.101,0.976
402.131,0.951
402.161,0.904
402.191,0.912
402.221,0.938
402.251,0.946
402.281,0.964
402.311,0.946
402.341,0.942
402.371,0.939
402.401,0.944
402.431,0.963
402.461,0.973
402.491,0.983
402.521,0.979
402.551,0.973
402.581,0.997
402.611,0.977
402.641,1.028
402.671,1.014
402.701,0.974
402.731,1.003
402.761,1.019
402.791,0.982
402.821,0.927
402.851,0.874
402.881,0.900
402.911,0.959
402.941,0.987
402.971,0.994
403.001,0.999
403.031,0.974
403.061,0.977
403.091,0.955
403.121,0.990
403.151,0.976
403.181,0.999
403.211,1.002
403.241,1.020
403.271,1.039
403.301,1.002
403.331,1.020
403.361,1.026
403.391,1.018
403.421,0.996
403.451,0.969
403.481,0.965
403.511,0.969
403.541,0.958
403.571,0.995
403.601,0.988
403.631,1.001
403.661,1.023
403.691,0.974
403.721,0.966
403.751,0.991
403.781,1.036
403.811,0.978
403.841,0.968
403.871,1.025
403.901,1.019
403.931,1.039
403.961,0.996
403.991,0.991
404.021,1.004
404.051,0.981
404.081,0.992
404.111,1.008
404.141,1.023
404.171,1.021
404.201,0.991
404.231,0.998
404.261,1.014
404.291,0.999
404.321,0.993
404.351,1.003
404.381,1.039
404.411,1.010
404.441,0.984
404.471,0.995
404.501,1.005
404.531,1.013
404.561,0.991
404.591,1.002
404.621,1.027
404.651,1.001
404.681,1.003
404.711,0.999
404.741,0.995
404.771,0.993
404.801,1.004
404.831,1.002
404.861,1.010
404.891,1.016
404.921,0.999
404.951,0.995
404.981,0.993
405.011,0.995
405.041,0.987
405.071,0.997
405.101,1.015
405.131,1.005
405.161,1.001
405.191,1.003
405.221,0.985
405.251,1.006
405.281,1.013
405.311,1.002
405.341,1.000
405.371,0.990
405.401,0.993
405.431,1.008
405.461,1.023
405.491,1.001
405.521,1.022
405.551,1.006
405.581,0.980
405.611,0.940
405.641,0.940
405.671,0.968
405.701,1.025
405.731,0.993
405.761,0.963
405.791,0.979
405.821,1.003
405.851,0.988
405.881,1.004
405.911,1.021
405.941,1.010
405.971,1.005
406.001,0.995
406.031,1.019
406.061,0.993
406.091,1.004
406.121,0.956
406.151,0.954
406.181,0.989
406.211,1.009
406.241,0.993
406.271,0.975
406.301,0.998
406.331,1.003
406.361,1.016
406.391,1.035
406.421,1.035
406.451,0.998
406.481,0.989
406.511,1.001
406.541,1.003
406.571,1.004
406.601,0.971
406.631,0.978
406.661,0.979
406.691,1.007
406.721,0.957
406.751,0.966
406.781,0.951
406.811,0.954
406.841,0.996
406.871,0.972
406.901,0.952
406.931,0.977
406.961,1.027
406.991,0.985
407.021,0.992
407.051,0.956
407.081,0.975
407.111,1.030
407.141,1.048
407.171,1.009
407.201,0.928
407.231,0.980
407.261,1.031
407.291,1.047
407.321,1.025
407.351,1.055
407.381,1.071
407.411,1.059
407.441,1.054
407.471,1.062
407.501,1.086
407.531,1.107
407.561,1.096
407.591,1.067
407.621,1.029
407.651,0.990
407.681,0.993
407.711,0.994
407.741,0.985
407.771,1.006
407.801,0.995
407.831,1.020
407.861,1.021
407.891,1.011
407.921,1.025
407.951,1.015
407.981,1.013
408.011,0.997
408.041,1.007
408.071,1.018
408.101,0.992
408.131,0.984
408.161,0.989
408.191,0.988
408.221,0.983
408.251,1.016
408.281,1.030
408.311,1.046
408.341,0.997
408.371,0.996
408.401,1.025
408.431,1.011
408.461,1.002
408.491,1.041
408.521,1.029
408.551,1.025
408.581,1.035
408.611,1.034
408.641,1.020
408.671,1.028
408.701,1.012
408.731,1.034
408.761,1.026
408.791,1.024
408.821,1.039
408.851,1.031
408.881,1.018
408.911,1.021
408.941,1.024
408.971,1.030
409.001,1.034
409.031,1.063
409.061,1.026
409.091,1.017
409.121,1.032
409.151,1.021
409.181,1.041
409.211,1.016
409.241,1.013
409.271,1.020
409.301,1.020
409.331,1.023
409.361,1.029
409.391,1.029
409.421,1.024
409.451,1.011
409.481,1.021
409.511,1.000
409.541,1.029
409.571,1.023
409.601,1.035
409.631,1.025
409.661,1.021
409.691,1.031
409.721,1.028
409.751,1.043
409.781,1.052
409.811,1.062
409.841,1.024
409.871,1.021
409.901,1.037
409.931,0.989
409.961,1.010
409.991,1.003
410.021,1.013
410.051,1.024
410.081,1.011
410.111,1.029
410.141,1.035
410.171,1.030
410.201,1.040
410.231,1.038
410.261,1.045
410.291,1.032
410.321,1.017
410.351,1.029
410.381,1.024
410.411,1.022
410.441,1.012
410.471,1.018
410.501,1.024
410.531,1.033
410.561,1.036
410.591,1.036
410.621,1.035
410.651,1.030
410.681,1.038
410.711,1.019
410.741,1.009
410.771,1.015
410.801,1.002
410.831,0.996
410.861,1.009
410.891,0.997
410.921,1.002
410.951,1.003
410.981,1.011
411.011,1.024
411.041,1.035
411.071,1.030
411.101,1.041
411.131,1.042
411.161,1.033
411.191,1.029
411.221,1.029
411.251,1.020
411.281,1.019
411.311,1.021
411.341,1.016
411.371,1.025
411.401,1.021
411.431,1.031
411.461,1.037
411.491,1.019
411.521,1.027
411.551,1.030
411.581,1.032
411.611,1.031
411.641,1.036
411.671,1.041
411.701,1.026
411.731,1.037
411.761,1.034
411.791,1.034
411.821,1.028
411.851,1.035
411.881,1.021
411.911,1.017
411.941,1.034
411.971,1.052
412.001,1.033
412.031,1.021
412.061,1.023
412.091,1.032
412.121,1.040
412.151,1.020
412.181,1.021
412.211,1.023
412.241,1.025
412.271,1.032
412.301,1.021
412.331,1.026
412.361,1.035
412.391,1.025
412.421,1.030
412.451,1.035
412.481,1.039
412.511,1.035
412.541,1.032
412.571,1.024
412.601,1.038
412.631,1.037
412.661,1.036
412.691,1.033
412.721,1.028
412.751,1.046
412.781,1.046
412.811,0.997
412.841,1.049
412.871,1.034
412.901,1.059
412.931,1.053
412.961,1.057
412.991,1.049
413.021,1.028
413.051,1.016
413.081,1.026
413.111,1.018
413.141,1.011
413.171,1.025
413.201,1.007
413.231,0.987
413.261,0.990
413.291,0.976
413.321,0.964
413.351,0.997
413.381,0.977
413.411,0.964
413.441,0.932
413.471,1.013
413.501,1.034
413.531,1.004
413.561,0.990
413.591,0.998
413.621,1.032
413.651,1.026
413.681,0.961
413.711,0.981
413.741,0.974
413.771,0.938
413.801,0.989
413.831,1.005
413.861,1.001
413.891,0.964
413.921,0.985
413.951,0.943
413.981,0.937
414.011,0.961
414.041,0.915
414.071,0.884
414.101,0.911
414.131,0.975
414.161,0.883
414.191,0.914
414.221,0.945
414.251,0.965
414.281,0.939
414.311,0.935
414.341,0.952
414.371,0.947
414.401,0.924
414.431,0.967
414.461,0.969
414.491,0.926
414.521,1.019
414.551,0.969
414.581,0.896
414.611,0.960
414.641,0.962
414.671,0.943
414.701,0.996
414.731,0.983
414.761,0.927
414.791,0.955
414.821,0.974
414.851,0.924
414.881,0.937
414.911,0.986
414.941,0.976
414.971,0.976
415.001,0.987
415.031,0.876
415.061,0.886
415.091,0.925
415.121,0.973
415.151,0.964
415.181,0.927
415.211,0.955
415.241,0.954
415.271,0.947
415.301,0.929
415.331,0.964
415.361,1.001
415.391,0.946
415.421,1.003
415.451,1.026
415.481,0.930
415.511,0.960
415.541,0.957
415.571,0.958
415.601,0.940
415.631,0.991
415.661,1.026
415.691,1.069
415.721,1.015
415.751,1.004
415.781,1.017
415.811,1.029
415.841,1.060
415.871,1.029
415.901,0.982
415.931,0.968
415.961,0.963
415.991,0.883
416.021,0.853
416.051,0.869
416.081,0.905
416.111,0.979
416.141,1.020
416.171,1.037
416.201,1.062
416.231,1.063
416.261,1.013
416.291,0.972
416.321,0.974
416.351,0.959
416.381,0.940
416.411,0.957
416.441,0.947
416.471,0.936
416.501,0.952
416.531,0.898
416.561,0.871
416.591,0.880
416.621,0.949
416.651,1.024
416.681,1.054
416.711,1.104
416.741,1.121
416.771,1.093
416.801,1.065
416.831,1.051
416.861,0.988
416.891,0.930
416.921,0.896
416.951,0.889
416.981,0.904
417.011,0.889
417.041,0.888
417.071,0.974
417.101,0.959
417.131,1.002
417.161,1.038
417.191,1.040
417.221,1.083
417.251,1.157
417.281,1.147
417.311,1.057
417.341,0.994
417.371,0.927
417.401,0.885
417.431,0.853
417.461,0.869
417.491,0.910
417.521,0.937
417.551,0.968
417.581,0.991
417.611,1.018
417.641,1.036
417.671,1.016
417.701,1.039
417.731,1.064
417.761,1.075
417.791,1.068
417.821,1.011
417.851,0.951
417.881,0.907
417.911,0.904
417.941,0.886
417.971,0.915
418.001,0.943
418.031,0.975
418.061,1.022
418.091,1.048
418.121,1.064
418.151,1.012
418.181,0.972
418.211,0.968
418.241,0.981
418.271,1.037
418.301,1.037
418.331,1.031
418.361,1.018
418.391,0.979
418.421,0.927
418.451,0.900
418.481,0.899
418.511,0.891
418.541,0.933
418.571,0.995
418.601,1.021
418.631,1.056
418.661,1.004
418.691,0.991
418.721,0.982
418.751,0.977
418.781,0.978
418.811,1.021
418.841,1.061
418.871,1.033
418.901,0.986
418.931,0.970
418.961,0.949
418.991,0.941
419.021,0.939
419.051,0.919
419.081,0.975
419.111,0.977
419.141,1.010
419.171,1.033
419.201,1.015
419.231,0.978
419.261,0.996
419.291,0.985
419.321,1.025
419.351,1.019
419.381,0.991
419.411,1.010
419.441,0.980
419.471,0.965
419.501,0.949
419.531,0.949
419.561,0.949
419.591,0.961
419.621,0.962
419.651,0.993
419.681,1.006
419.711,1.004
419.741,0.982
419.771,0.996
419.801,0.985
419.831,0.981
419.861,0.988
419.891,1.019
419.921,1.007
419.951,1.001
419.981,0.994
420.011,0.985
420.041,0.978
420.071,0.927
420.101,0.920
420.131,0.955
420.161,0.997
420.191,0.999
420.221,1.005
420.251,1.006
420.281,0.988
420.311,0.978
420.341,0.967
420.371,0.975
420.401,0.999
420.431,1.015
420.461,1.002
420.491,1.004
420.521,0.992
420.551,0.967
420.581,0.955
420.611,0.960
420.641,0.929
420.671,0.987
420.701,0.994
420.731,1.005
420.761,0.994
420.791,1.019
420.821,1.006
420.851,0.995
420.881,0.972
420.911,0.981
420.941,0.991
420.971,1.013
421.001,0.982
421.031,1.004
421.061,0.983
421.091,0.944
421.121,0.947
421.151,0.916
421.181,0.964
421.211,0.987
421.241,0.993
421.271,0.981
421.301,1.019
421.331,0.999
421.361,1.011
421.391,0.995
421.421,0.985
421.451,0.996
421.481,1.000
421.511,1.007
421.541,1.022
421.571,1.002
421.601,0.988
421.631,0.962
421.661,0.965
421.691,0.960
421.721,0.933
421.751,0.976
421.781,0.989
421.811,1.020
421.841,1.002
421.871,0.963
421.901,0.968
421.931,1.000
421.961,1.008
421.991,1.008
422.021,1.022
422.051,1.014
422.081,1.001
422.111,0.961
422.141,0.960
422.171,0.952
422.201,0.962
422.231,1.022
422.261,1.036
422.291,1.030
422.321,1.010
422.351,0.974
422.381,0.982
422.411,0.989
422.441,0.935
422.471,1.039
422.501,0.973
422.531,0.982
422.561,0.962
422.591,0.978
422.621,0.975
422.651,0.965
422.681,0.965
422.711,0.973
422.741,0.973
422.771,0.996
422.801,1.002
422.831,0.988
422.861,0.999
422.891,1.021
422.921,1.007
422.951,1.005
422.981,0.986
423.011,0.972
423.041,0.980
423.071,0.986
423.101,0.982
423.131,0.970
423.161,0.958
423.191,0.986
423.221,0.995
423.251,0.984
423.281,0.964
423.311,0.962
423.341,0.979
423.371,0.970
423.401,0.957
423.431,1.042
423.461,1.035
423.491,1.006
423.521,0.981
423.551,0.966
423.581,0.968
423.611,1.006
423.641,1.003
423.671,0.971
423.701,0.999
423.731,1.018
423.761,1.004
423.791,1.008
423.821,0.993
423.851,0.984
423.881,0.989
423.911,0.990
423.941,0.977
423.971,0.975
424.001,0.954
424.031,0.944
424.061,0.964
424.091,0.949
424.121,0.979
424.151,1.009
424.181,0.981
424.211,1.017
424.241,1.020
424.271,1.016
424.301,0.997
424.331,0.979
424.361,0.977
424.391,0.958
424.421,0.922
424.451,0.953
424.481,0.973
424.511,1.000
424.541,0.987
424.571,0.991
424.601,0.987
424.631,0.985
424.661,1.007
424.691,1.008
424.721,0.998
424.751,0.990
424.781,0.970
424.811,0.956
424.841,0.947
424.871,0.941
424.901,0.924
424.931,0.997
424.961,0.980
424.991,1.009
425.021,1.018
425.051,1.028
425.081,1.085
425.111,1.107
425.141,1.073
425.171,1.024
425.201,1.038
425.231,0.998
425.261,0.943
425.291,0.889
425.321,0.897
425.351,0.904
425.381,0.915
425.411,0.941
425.441,0.969
425.471,1.010
425.501,0.988
425.531,0.993
425.561,1.013
425.591,1.006
425.621,0.987
425.651,0.982
425.681,0.978
425.711,0.954
425.741,0.934
425.771,0.942
425.801,0.960
425.831,0.985
425.861,1.006
425.891,1.037
425.921,1.055
425.951,1.027
425.981,1.042
426.011,0.997
426.041,0.963
426.071,0.924
426.101,0.977
426.131,0.956
426.161,0.954
426.191,0.954
426.221,0.974
426.251,0.957
426.281,0.966
426.311,0.968
426.341,0.999
426.371,0.977
426.401,0.985
426.431,1.014
426.461,0.983
426.491,0.968
426.521,0.969
426.551,0.963
426.581,1.010
426.611,1.013
426.641,1.042
426.671,0.987
426.701,1.005
426.731,1.011
426.761,0.994
426.791,0.974
426.821,0.976
426.851,0.973
426.881,0.931
426.911,0.918
426.941,0.977
426.971,0.992
427.001,1.009
427.031,1.006
427.061,1.043
427.091,1.024
427.121,0.990
427.151,0.955
427.181,0.987
427.211,0.905
427.241,0.952
427.271,0.941
427.301,0.966
427.331,0.965
427.361,0.993
427.391,0.988
427.421,1.008
427.451,1.019
427.481,1.034
427.511,1.000
427.541,1.004
427.571,0.952
427.601,0.948
427.631,0.931
427.661,0.936
427.691,0.949
427.721,0.965
427.751,0.951
427.781,1.024
427.811,0.960
427.841,1.007
427.871,0.998
427.901,1.006
427.931,1.002
427.961,0.993
427.991,0.985
428.021,0.971
428.051,0.947
428.081,0.929
428.111,0.950
428.141,0.937
428.171,0.969
428.201,0.968
428.231,1.008
428.261,1.028
428.291,1.025
428.321,1.005
428.351,1.028
428.381,1.022
428.411,0.953
428.441,0.946
428.471,0.934
428.501,0.931
428.531,0.941
428.561,0.961
428.591,0.977
428.621,0.988
428.651,1.000
428.681,0.997
428.711,1.038
428.741,1.032
428.771,0.993
428.801,0.995
428.831,0.976
428.861,0.960
428.891,0.959
428.921,0.925
428.951,0.936
428.981,0.961
429.011,1.007
429.041,0.984
429.071,1.023
429.101,0.982
429.131,1.020
429.161,1.006
429.191,0.989
429.221,0.984
429.251,0.967
429.281,0.956
429.311,0.938
429.341,0.953
429.371,0.978
429.401,0.970
429.431,0.999
429.461,0.977
429.491,1.004
429.521,1.008
429.551,1.006
429.581,0.994
429.611,1.035
429.641,0.957
429.671,1.000
429.701,0.901
429.731,0.942
429.761,0.944
429.791,0.963
429.821,0.978
429.851,0.994
429.881,1.003
429.911,0.996
429.941,0.989
429.971,1.011
430.001,0.996
430.031,0.988
430.061,0.973
430.091,0.964
430.121,0.960
430.151,0.960
430.181,0.965
430.211,0.975
430.241,1.009
430.271,0.986
430.301,0.974
430.331,0.979
430.361,0.992
430.391,1.001
430.421,0.996
430.451,0.985
430.481,0.973
430.511,0.950
430.541,0.943
430.571,0.945
430.601,0.956
430.631,0.982
430.661,0.983
430.691,1.010
430.721,1.008
430.751,0.967
430.781,1.041
430.811,1.015
430.841,1.040
430.871,0.930
430.901,0.964
430.931,0.950
430.961,0.932
430.991,0.948
431.021,0.959
431.051,0.977
431.081,1.002
431.111,0.992
431.141,1.015
431.171,1.021
431.201,1.010
431.231,0.998
431.261,0.994
431.291,0.982
431.321,0.982
431.351,0.944
431.381,0.976
431.411,0.945
431.441,0.978
431.471,0.932
431.501,0.980
431.531,0.994
431.561,0.990
431.591,1.006
431.621,1.007
431.651,1.006
431.681,0.999
431.711,0.978
431.741,0.985
431.771,0.939
431.801,0.938
431.831,0.937
431.861,0.959
431.891,0.964
431.921,0.991
431.951,0.979
431.981,0.992
432.011,1.051
432.041,1.022
432.071,0.996
432.101,0.951
432.131,0.976
432.161,0.966
432.191,0.959
432.221,0.952
432.251,0.955
432.281,0.963
432.311,0.976
432.341,0.989
432.371,0.996
432.401,1.021
432.431,1.000
432.461,1.006
432.491,1.002
432.521,1.009
432.551,0.999
432.581,0.983
432.611,0.899
432.641,0.960
432.671,0.933
432.701,0.966
432.731,0.985
432.761,0.998
432.791,1.008
432.821,0.999
432.851,1.038
432.881,1.100
432.911,1.075
432.941,1.070
432.971,1.089
433.001,1.074
433.031,1.065
433.061,0.982
433.091,0.962
433.121,0.927
433.151,0.947
433.181,0.920
433.211,0.927
433.241,0.954
433.271,0.979
433.301,1.044
433.331,0.958
433.361,0.833
433.391,1.003
433.421,1.386
433.451,1.231
433.481,1.050
433.511,0.879
433.541,0.905
433.571,0.925
433.601,0.967
433.631,0.991
433.661,0.981
433.691,0.922
433.721,0.960
433.751,0.921
433.781,0.974
433.811,0.928
433.841,0.913
433.871,0.951
433.901,0.960
433.931,0.959
433.961,0.957
433.991,0.959
434.021,0.983
434.051,0.996
434.081,0.922
434.111,0.835
434.141,0.895
434.171,0.934
434.201,0.951
434.231,0.934
434.261,0.949
434.291,0.976
434.321,0.945
434.351,0.943
434.381,0.964
434.411,0.939
434.441,0.955
434.471,0.998
434.501,1.017
434.531,1.007
434.561,1.004
434.591,0.969
434.621,0.962
434.651,0.968
434.681,0.952
434.711,1.010
434.741,0.977
434.771,0.988
434.801,0.994
434.831,0.986
434.861,0.956
434.891,0.954
434.921,0.933
434.951,0.931
434.981,0.903
435.011,0.951
435.041,0.947
435.071,0.930
435.101,0.938
435.131,0.968
435.161,0.974
435.191,0.911
435.221,0.937
435.251,0.981
435.281,0.984
435.311,1.008
435.341,0.999
435.371,0.991
435.401,0.969
435.431,0.946
435.461,0.937
435.491,0.926
435.521,0.947
435.551,0.942
435.581,0.946
435.611,0.969
435.641,0.985
435.671,0.961
435.701,0.976
435.731,0.974
435.761,1.009
435.791,0.978
435.821,0.999
435.851,0.960
435.881,0.978
435.911,0.971
435.941,0.961
435.971,0.963
436.001,0.963
436.031,0.982
436.061,0.952
436.091,0.985
436.121,0.966
436.151,0.985
436.181,0.972
436.211,0.983
436.241,0.982
436.271,1.004
436.301,1.007
436.331,0.996
436.361,1.019
436.391,0.958
436.421,0.958
436.451,0.951
436.481,0.957
436.511,0.967
436.541,0.968
436.571,0.959
436.601,0.983
436.631,0.978
436.661,0.971
436.691,0.981
436.721,0.996
436.751,0.994
436.781,0.972
436.811,0.986
436.841,0.984
436.871,0.985
436.901,0.994
436.931,0.978
436.961,0.993
436.991,0.941
437.021,0.951
437.051,0.932
437.081,0.945
437.111,0.878
